,portRet,turnover,portTransactionCost,CompoundAnnualReturn,Min_monthly,Max_monthly,portStdDev_monthly,portVaR,portCVaR,growth_multiplier,wealth_index,peak_wealth_index,drawdown,drawdown_pct,monthly_Rf,portSR,monthly_Rm,Rp_minus_Rm,portIR,portBeta,portTR
12/30/1994,-0.006613247,0,0,NA,NA,NA,NA,NA,NA,1,1000,1000,0,0,0.00443,NA,0.01486249,-0.021475737,NA,NA,NA
1/31/1995,0.004688475,0.212,0.00053,NA,NA,NA,NA,NA,NA,1.004688475,1004.688475,1004.688475,0,0,0.004156,NA,0.026,-0.021311525,NA,NA,NA
2/28/1995,0.026386982,0.218,0.000545,NA,NA,NA,NA,NA,NA,1.026386982,1031.199172,1031.199172,0,0,0.003983,NA,0.039228,-0.012841018,NA,NA,NA
3/31/1995,0.031608861,0.208,0.00052,NA,NA,NA,NA,NA,NA,1.031608861,1063.794203,1063.794203,0,0,0.004134,NA,0.029263859,0.002345002,NA,NA,NA
4/28/1995,0.038873863,0.2135,0.00053375,NA,NA,NA,NA,NA,NA,1.038873863,1105.147993,1105.147993,0,0,0.00445,NA,0.029395,0.009478863,NA,NA,NA
5/31/1995,0.028911551,0.201,0.0005025,NA,NA,NA,NA,NA,NA,1.028911551,1137.099536,1137.099536,0,0,0.005355,NA,0.039809,-0.010897449,NA,NA,NA
6/30/1995,0.065930548,0.193,0.0004825,NA,NA,NA,NA,NA,NA,1.065930548,1212.069131,1212.069131,0,0,0.004714,NA,0.024063667,0.041866881,NA,NA,NA
7/31/1995,0.052084374,0.1665,0.00041625,NA,NA,NA,NA,NA,NA,1.052084374,1275.198993,1275.198993,0,0,0.004522,NA,0.033405,0.018679374,NA,NA,NA
8/31/1995,0.006595754,0.2215,0.00055375,NA,NA,NA,NA,NA,NA,1.006595754,1283.609892,1283.609892,0,0,0.004637,NA,0.003502,0.003093754,NA,NA,NA
9/29/1995,0.020104529,0.181,0.0004525,NA,NA,NA,NA,NA,NA,1.020104529,1309.416264,1309.416264,0,0,0.004309,NA,0.04200703,-0.021902501,NA,NA,NA
10/31/1995,-0.033653609,0.2085,0.00052125,NA,NA,NA,NA,NA,NA,0.966346391,1265.349681,1309.416264,-44.06658298,-0.033653609,0.004714,NA,-0.003442,-0.030211609,NA,NA,NA
11/30/1995,0.038640552,0.203,0.0005075,0.305552075,-0.033653609,0.065930548,0.026976326,0.01878141,0.033653609,1.038640552,1314.243491,1314.243491,0,0,0.004108,0.679752291,0.044179,-0.005538448,-0.197847764,NA,NA
12/29/1995,-0.02033358,0.175,0.0004375,0.287520216,-0.033653609,0.065930548,0.028579281,0.026327593,0.033653609,0.97966642,1287.520216,1314.243491,-26.72327517,-0.02033358,0.004882,0.600301716,0.01753253,-0.03786611,-0.243780592,NA,NA
1/31/1996,0.038029209,0.1975,0.00049375,0.330246763,-0.033653609,0.065930548,0.028400172,0.026327593,0.033653609,1.038029209,1336.483592,1336.483592,0,0,0.004278,0.701559829,0.034861,0.003168209,-0.155411087,NA,NA
2/29/1996,0.015111797,0.2095,0.00052375,0.315633582,-0.033653609,0.065930548,0.028515877,0.026327593,0.033653609,1.015111797,1356.68026,1356.68026,0,0,0.003908,0.665982338,0.010088,0.005023797,-0.087449461,NA,NA
3/29/1996,0.018594187,0.177,0.0004425,0.299035681,-0.033653609,0.065930548,0.028426456,0.026327593,0.033653609,1.018594187,1381.906627,1381.906627,0,0,0.003943,0.630484189,0.009482099,0.009112088,-0.060867192,NA,NA
4/30/1996,0.052333751,0.173,0.0004325,0.315866285,-0.033653609,0.065930548,0.029384661,0.026327593,0.033653609,1.052333751,1454.226984,1454.226984,0,0,0.004579,0.647730408,0.015133,0.037200751,0.039969263,NA,NA
5/31/1996,0.02494567,0.167,0.0004175,0.310794353,-0.033653609,0.065930548,0.029340891,0.026327593,0.033653609,1.02494567,1490.503651,1490.503651,0,0,0.003982,0.641332443,0.025257,-0.00031133,0.076919044,NA,NA
6/28/1996,-0.024731082,0.195,0.0004875,0.199306083,-0.033653609,0.052333751,0.029007899,0.028746219,0.033653609,0.975268918,1453.641883,1490.503651,-36.86176801,-0.024731082,0.004,0.3902947,0.004033779,-0.028764861,-0.182562315,NA,NA
7/31/1996,-0.059038289,0.1885,0.00047125,0.072633652,-0.059038289,0.052333751,0.033678215,0.045076715,0.059038289,0.940961711,1367.821353,1490.503651,-122.6822976,-0.08230929,0.004497,0.061270787,-0.044444,-0.014594289,-0.323655048,NA,NA
8/30/1996,0.04342483,0.183,0.0004575,0.111878906,-0.059038289,0.052333751,0.035336623,0.045076715,0.059038289,1.04342483,1427.218763,1490.503651,-63.28488785,-0.042458727,0.004122,0.146462695,0.021928,0.02149683,-0.234865738,NA,NA
9/30/1996,0.083491351,0.179,0.0004475,0.180968366,-0.059038289,0.083491351,0.041306977,0.045076715,0.059038289,1.083491351,1546.379185,1546.379185,0,0,0.004375,0.25303794,0.055935534,0.027555817,-0.04848207,NA,NA
10/31/1996,0.017841358,0.1885,0.00047125,0.243900175,-0.059038289,0.083491351,0.038395299,0.040169325,0.059038289,1.017841358,1573.96869,1573.96869,0,0,0.004246,0.38500754,0.026798,-0.008956642,0.028560116,NA,NA
11/29/1996,0.102722004,0.169,0.0004225,0.320645618,-0.059038289,0.102722004,0.045220973,0.040169325,0.059038289,1.102722004,1735.649908,1735.649908,0,0,0.003941,0.445291551,0.076441,0.026281004,0.142300022,NA,NA
12/31/1996,-0.025995178,0.1695,0.00042375,0.313013465,-0.059038289,0.102722004,0.045756097,0.040864578,0.059038289,0.974004822,1690.53138,1735.649908,-45.11852831,-0.025995178,0.004404,0.430643173,-0.019898269,-0.006096909,0.305075652,NA,NA
1/31/1997,0.076676888,0.1935,0.00048375,0.361899298,-0.059038289,0.102722004,0.048139544,0.040864578,0.059038289,1.076676888,1820.156065,1820.156065,0,0,0.004014,0.47668068,0.062827,0.013849888,0.348984605,NA,NA
2/28/1997,-0.026728702,0.159,0.0003975,0.305765041,-0.059038289,0.102722004,0.050543173,0.041268016,0.059038289,0.973271298,1771.505656,1820.156065,-48.65040906,-0.026728702,0.003788,0.385224774,0.007752,-0.034480702,0.153897932,NA,NA
3/31/1997,-0.037773611,0.169,0.0004225,0.233505548,-0.059038289,0.102722004,0.05358153,0.047342716,0.059038289,0.962226389,1704.589491,1820.156065,-115.5665746,-0.063492673,0.00431,0.275142992,-0.041778163,0.004004552,0.135702441,NA,NA
4/30/1997,0.034513051,0.174,0.000435,0.212616802,-0.059038289,0.102722004,0.052813021,0.047342716,0.059038289,1.034513051,1763.420075,1820.156065,-56.73599058,-0.031170948,0.004313,0.251447287,0.060274,-0.025760949,-0.100008518,NA,NA
5/30/1997,0.107717072,0.202,0.000505,0.310543937,-0.059038289,0.107717072,0.058932252,0.047342716,0.059038289,1.107717072,1953.370522,1953.370522,0,0,0.004263,0.341984061,0.061401,0.046316072,0.067728172,NA,NA
6/30/1997,0.024012432,0.1655,0.00041375,0.376044349,-0.059038289,0.107717072,0.056886597,0.047342716,0.059038289,1.024012432,2000.275699,2000.275699,0,0,0.003744,0.426061414,0.043982331,-0.019969899,0.099552371,NA,NA
7/31/1997,0.122308439,0.1755,0.00043875,0.641242324,-0.037773611,0.122308439,0.055618678,0.031698911,0.037773611,1.122308439,2244.926297,2244.926297,0,0,0.004294,0.707789707,0.080388,0.041920439,0.270106548,NA,NA
8/29/1997,-0.026077407,0.1705,0.00042625,0.531919631,-0.037773611,0.122308439,0.059136749,0.031698911,0.037773611,0.973922593,2186.38444,2244.926297,-58.54185673,-0.026077407,0.004058,0.567833178,-0.054975,0.028897593,0.288483648,NA,NA
9/30/1997,0.038287898,0.1795,0.00044875,0.46800767,-0.037773611,0.122308439,0.057369807,0.031698911,0.037773611,1.038287898,2270.096505,2270.096505,0,0,0.004576,0.519369075,0.05375974,-0.015471842,0.155844012,NA,NA
10/31/1997,-0.075266553,0.169,0.0004225,0.333720409,-0.075266553,0.122308439,0.065471856,0.054645435,0.075266553,0.924733447,2099.234166,2270.096505,-170.8623389,-0.075266553,0.003911,0.33701546,-0.032605,-0.042661553,0.046601598,NA,NA
11/28/1997,0.005866868,0.181,0.0004525,0.216576042,-0.075266553,0.122308439,0.060997929,0.054645435,0.075266553,1.005866868,2111.550095,2270.096505,-158.5464091,-0.069841264,0.003773,0.229643312,0.046321,-0.040454132,-0.133209861,1.171821044,0.011953844
12/31/1997,0.002806198,0.176,0.00044,0.252550262,-0.075266553,0.122308439,0.05965581,0.054645435,0.075266553,1.002806198,2117.475523,2270.096505,-152.6209815,-0.067231054,0.004629,0.274728165,0.016998945,-0.014192747,-0.154162676,1.169463724,0.014014228
1/30/1998,0.006657464,0.1835,0.00045875,0.171093282,-0.075266553,0.122308439,0.057031238,0.054645435,0.075266553,1.006657464,2131.57254,2270.096505,-138.5239644,-0.061021179,0.004204,0.184781993,0.011994,-0.005336536,-0.208854351,1.171593717,0.008994881
2/27/1998,0.087716281,0.2075,0.00051875,0.308799748,-0.075266553,0.122308439,0.059009412,0.054645435,0.075266553,1.087716281,2318.546156,2318.546156,0,0,0.003847,0.340123897,0.071956,0.015760281,-0.074745394,1.187472856,0.016901869
3/31/1998,0.022785151,0.205,0.0005125,0.39117048,-0.075266553,0.122308439,0.055722658,0.048212523,0.075266553,1.022785151,2371.37458,2371.37458,0,0,0.004485,0.450489834,0.051226759,-0.028441608,-0.160285297,1.165085102,0.021545629
4/30/1998,0.031284762,0.2175,0.00054375,0.38682921,-0.075266553,0.122308439,0.055702872,0.048212523,0.075266553,1.031284762,2445.56247,2445.56247,0,0,0.004308,0.445827709,0.011275,0.020009762,-0.036739965,1.156331896,0.021476432
5/29/1998,-0.046201593,0.194,0.000485,0.194127567,-0.075266553,0.122308439,0.053613172,0.059280825,0.075266553,0.953798407,2332.573588,2445.56247,-112.9888819,-0.046201593,0.003805,0.22467417,-0.017674,-0.028527593,-0.264645596,1.181921389,0.010191452
6/30/1998,0.001428508,0.173,0.0004325,0.167791865,-0.075266553,0.122308439,0.053709595,0.059280825,0.075266553,1.001428508,2335.905688,2445.56247,-109.6567818,-0.044839084,0.004021,0.188800865,0.040845598,-0.03941709,-0.308076033,1.162950295,0.008719563
7/31/1998,-0.005910432,0.1795,0.00044875,0.03437671,-0.075266553,0.087716281,0.041674576,0.059280825,0.075266553,0.994089568,2322.099476,2445.56247,-123.4629936,-0.050484498,0.003873,-0.01222339,-0.010109,0.004198568,-0.486829947,1.147659646,-0.000443864
8/31/1998,-0.175458433,0.184,0.00046,-0.124276817,-0.175458433,0.087716281,0.066353393,0.120352899,0.175458433,0.824541567,1914.667541,2445.56247,-530.8949289,-0.217085,0.004012,-0.195227245,-0.143124,-0.032334433,-0.789249227,1.159043806,-0.011176446
9/30/1998,0.077918784,0.176,0.00044,-0.090850938,-0.175458433,0.087716281,0.069808284,0.120352899,0.175458433,1.077918784,2063.856107,2445.56247,-381.7063624,-0.156081215,0.003875,-0.137419216,0.062975143,0.014943641,-0.619194391,1.173985393,-0.008171311
10/30/1998,0.080488439,0.168,0.00042,0.06227914,-0.175458433,0.087716281,0.070142614,0.104367171,0.175458433,1.080488439,2229.972664,2445.56247,-215.589806,-0.08815551,0.003353,0.048944328,0.080111,0.000377439,-0.49743263,1.161435537,0.002955896
11/30/1998,0.056727328,0.1995,0.00049875,0.115992019,-0.175458433,0.087716281,0.071560645,0.104367171,0.175458433,1.056727328,2356.473054,2445.56247,-89.08941526,-0.036429008,0.003233,0.107830984,0.062164,-0.005436672,-0.402533191,1.158406255,0.006661268
12/31/1998,0.076511101,0.176,0.00044,0.198015927,-0.175458433,0.087716281,0.073855386,0.104367171,0.175458433,1.076511101,2536.769402,2536.769402,0,0,0.003779,0.188603217,0.059502766,0.017008335,-0.260497248,1.163054417,0.011976536
1/29/1999,0.030346034,0.1895,0.00047375,0.226207527,-0.175458433,0.087716281,0.073846223,0.104367171,0.175458433,1.030346034,2613.750293,2613.750293,0,0,0.003494,0.216159701,0.0428,-0.012453966,-0.286887014,1.158854002,0.013774451
2/26/1999,-0.060985142,0.169,0.0004225,0.058573,-0.175458433,0.080488439,0.073890425,0.112498123,0.175458433,0.939014858,2454.35036,2613.750293,-159.3999328,-0.060985142,0.003372,0.04886121,-0.031935,-0.029050142,-0.465674458,1.172513028,0.003079177
3/31/1999,0.026152166,0.1445,0.00036125,0.062057829,-0.175458433,0.080488439,0.073960471,0.112498123,0.175458433,1.026152166,2518.536938,2613.750293,-95.21335472,-0.03642787,0.004076,0.053069477,0.038814578,-0.012662412,-0.419196242,1.171963914,0.003349116
4/30/1999,0.027533761,0.196,0.00049,0.0581949,-0.175458433,0.080488439,0.073859552,0.112498123,0.175458433,1.027533761,2587.881732,2613.750293,-25.8685606,-0.009897105,0.003784,0.049501069,0.037559,-0.010025239,-0.601964004,1.174300479,0.003113451
5/28/1999,0.008444604,0.201,0.0005025,0.11882231,-0.175458433,0.080488439,0.07191469,0.112498123,0.175458433,1.008444604,2609.735369,2613.750293,-4.014924171,-0.001536078,0.003463,0.114559021,-0.023159,0.031603604,-0.28714763,1.149849034,0.007164833
6/30/1999,0.052548846,0.166,0.000415,0.175935298,-0.175458433,0.080488439,0.072745179,0.112498123,0.175458433,1.052548846,2746.873951,2746.873951,0,0,0.004098,0.17172393,0.054284253,-0.001735407,-0.160275717,1.143684984,0.010922665
7/30/1999,-0.024268307,0.174,0.000435,0.154219274,-0.175458433,0.080488439,0.073441966,0.112498123,0.175458433,0.975731693,2680.21197,2746.873951,-66.66198032,-0.024268307,0.003658,0.149508276,-0.03022,0.005951693,-0.151812964,1.131171177,0.009706914
8/31/1999,-0.003794288,0.174,0.000435,0.394520154,-0.060985142,0.080488439,0.043765545,0.040790883,0.060985142,0.996205712,2670.042474,2746.873951,-76.83147644,-0.027970514,0.003876,0.578008578,-0.005004,0.001209712,-0.001397056,1.12879947,0.022410411
9/30/1999,-0.02514686,0.1665,0.00041625,0.261182541,-0.060985142,0.080488439,0.043397535,0.041274087,0.060985142,0.97485314,2602.89929,2746.873951,-143.9746607,-0.052414003,0.003705,0.385326575,-0.028220208,0.003073348,-0.065616562,1.110048661,0.015064406
10/29/1999,0.045235866,0.168,0.00042,0.220034549,-0.060985142,0.076511101,0.040020472,0.041274087,0.060985142,1.045235866,2720.643693,2746.873951,-26.23025724,-0.00954913,0.003581,0.343961683,0.064238,-0.019002134,-0.161625357,1.10026333,0.012511104
11/30/1999,0.021623117,0.211,0.0005275,0.179505314,-0.060985142,0.076511101,0.038125963,0.041274087,0.060985142,1.021623117,2779.47249,2779.47249,0,0,0.003811,0.283061481,0.020822,0.000801117,-0.129625451,1.083011783,0.009964796
12/31/1999,0.055727193,0.1875,0.00046875,0.156732925,-0.060985142,0.055727193,0.035430447,0.041274087,0.060985142,1.055727193,2934.36469,2934.36469,0,0,0.003764,0.255747523,0.062354189,-0.006626996,-0.269632147,1.081237511,0.008380443
1/31/2000,-0.03075272,0.201,0.0005025,0.088139522,-0.060985142,0.055727193,0.037031322,0.04435731,0.060985142,0.96924728,2844.124994,2934.36469,-90.23969569,-0.03075272,0.004343,0.105287527,-0.04963,0.01887728,-0.090425331,1.049289443,0.003715787
2/29/2000,0.133380643,0.148,0.00037,0.313372478,-0.03075272,0.133380643,0.045743315,0.027669497,0.03075272,1.133380643,3223.476215,3223.476215,0,0,0.004295,0.437641401,-0.017458,0.150838643,0.29820744,0.98065276,0.020414125
3/31/2000,0.099010639,0.146,0.000365,0.406624061,-0.03075272,0.133380643,0.050643622,0.027669497,0.03075272,1.099010639,3542.634655,3542.634655,0,0,0.004377,0.514687214,0.098275027,0.000735612,0.32672571,0.983707083,0.026497344
4/28/2000,0.006808265,0.159,0.0003975,0.378252262,-0.03075272,0.133380643,0.051085435,0.027669497,0.03075272,1.006808265,3566.75385,3566.75385,0,0,0.004595,0.475104426,-0.031583,0.038391265,0.419039033,0.97412567,0.024915591
5/31/2000,0.00408063,0.1565,0.00039125,0.372287971,-0.03075272,0.133380643,0.051254378,0.027669497,0.03075272,1.00408063,3581.308453,3581.308453,0,0,0.004782,0.464298591,-0.022304,0.02638463,0.410314723,0.941379023,0.025279228
6/30/2000,0.061984323,0.1735,0.00043375,0.38458972,-0.03075272,0.133380643,0.051737472,0.027669497,0.03075272,1.061984323,3803.293433,3803.293433,0,0,0.003744,0.475731116,0.026031502,0.035952821,0.483229149,0.951370091,0.025871241
7/31/2000,0.007360357,0.177,0.0004425,0.429471651,-0.03075272,0.133380643,0.04955575,0.027669497,0.03075272,1.007360357,3831.287031,3831.287031,0,0,0.004772,0.547989154,-0.012795,0.020155357,0.513005788,0.913765629,0.029718795
8/31/2000,0.108363401,0.167,0.0004175,0.590408529,-0.03075272,0.133380643,0.052806615,0.027669497,0.03075272,1.108363401,4246.458323,4246.458323,0,0,0.005002,0.689471469,0.062594,0.045769401,0.598593312,0.957806791,0.038012525
9/29/2000,-0.063513643,0.149,0.0003725,0.527815656,-0.063513643,0.133380643,0.058052715,0.045495135,0.063513643,0.936486357,3976.750285,4246.458323,-269.708038,-0.063513643,0.005093,0.570098333,-0.052309112,-0.011204531,0.560374263,0.979175212,0.033799626
10/31/2000,-0.043461672,0.171,0.0004275,0.39816694,-0.063513643,0.133380643,0.062450279,0.052485059,0.063513643,0.956538328,3803.914069,4246.458323,-442.5442545,-0.104214906,0.005217,0.409413083,-0.00412,-0.039341672,0.498531651,0.962352401,0.02656819
11/30/2000,-0.111398656,0.172,0.00043,0.216116787,-0.111398656,0.133380643,0.074688923,0.085061899,0.111398656,0.888601344,3380.163154,4246.458323,-866.2951693,-0.204004161,0.004966,0.192619772,-0.078268,-0.033130656,0.416580268,1.017904966,0.014133503
12/29/2000,0.065199436,0.183,0.0004575,0.227028085,-0.111398656,0.133380643,0.075161318,0.085061899,0.111398656,1.065199436,3600.547885,4246.458323,-645.9104381,-0.152105682,0.004909,0.200641775,0.005441642,0.059757794,0.524451477,1.015537448,0.014849773
1/31/2001,0.100326339,0.1915,0.00047875,0.392968903,-0.111398656,0.133380643,0.076663574,0.085061899,0.111398656,1.100326339,3961.777673,4246.458323,-284.6806503,-0.067039549,0.005243,0.338214796,0.032372,0.067954339,0.590602188,1.029461911,0.025186707
2/28/2001,-0.19352725,0.186,0.000465,-0.008813616,-0.19352725,0.108363401,0.093159195,0.148356523,0.19352725,0.80647275,3195.065735,4246.458323,-1051.392589,-0.247592819,0.003653,-0.013525978,-0.090952,-0.10257525,0.184951871,1.132884526,-0.001112266
3/30/2001,-0.100906174,0.212,0.00053,-0.189116532,-0.19352725,0.108363401,0.092386153,0.148356523,0.19352725,0.899093826,2872.663876,4246.458323,-1373.794447,-0.323515349,0.00432,-0.193914922,-0.063920411,-0.036985763,0.116670216,1.172482735,-0.015279588
4/30/2001,0.178769912,0.175,0.0004375,-0.050618606,-0.19352725,0.178769912,0.107822773,0.148356523,0.19352725,1.178769912,3386.209744,4246.458323,-860.2485792,-0.202580248,0.003864,-0.03268326,0.077824,0.100945912,0.194624155,1.229026842,-0.002867309
5/31/2001,-0.047706525,0.203,0.0005075,-0.099584555,-0.19352725,0.178769912,0.108725517,0.148356523,0.19352725,0.952293475,3224.665444,4246.458323,-1021.792879,-0.240622373,0.003183,-0.070878909,0.006859,-0.054565525,0.07325882,1.222170844,-0.006305457
6/29/2001,-0.004965094,0.1815,0.00045375,-0.156348377,-0.19352725,0.178769912,0.106776313,0.148356523,0.19352725,0.995034906,3208.654677,4246.458323,-1037.803646,-0.244392754,0.002778,-0.123669414,-0.024639929,0.019674835,0.051153971,1.234354386,-0.010697871
7/31/2001,-0.095963516,0.1705,0.00042625,-0.242880821,-0.19352725,0.178769912,0.109487267,0.148356523,0.19352725,0.904036484,2900.740893,4246.458323,-1345.717431,-0.316903482,0.002999,-0.19790006,-0.009317,-0.086646516,-0.091056461,1.246769471,-0.017378944
8/31/2001,-0.111766206,0.177,0.0004425,-0.393250589,-0.19352725,0.178769912,0.104843237,0.148558676,0.19352725,0.888233794,2576.536089,4246.458323,-1669.922235,-0.393250589,0.002996,-0.380038859,-0.063435,-0.048331206,-0.216694705,1.275319492,-0.031242763
9/28/2001,-0.215901181,0.172,0.00043,-0.491982458,-0.215901181,0.178769912,0.117032948,0.203595519,0.215901181,0.784098819,2020.258904,4246.458323,-2226.199419,-0.524248503,0.00273,-0.447280444,-0.08057781,-0.135323371,-0.332618585,1.384305088,-0.037814315
10/31/2001,0.148275984,0.21,0.000525,-0.390150582,-0.215901181,0.178769912,0.130130446,0.203595519,0.215901181,1.148275984,2319.814781,4246.458323,-1926.643542,-0.453705982,0.002154,-0.277515079,0.01954,0.128735984,-0.11904815,1.436989795,-0.025131119
11/30/2001,0.112717629,0.222,0.000555,-0.236338992,-0.215901181,0.178769912,0.133802576,0.203595519,0.215901181,1.112717629,2581.298803,4246.458323,-1665.15952,-0.392129015,0.001749,-0.128313826,0.078787,0.033930629,-0.052446466,1.458434898,-0.011772017
12/31/2001,0.037039375,0.2355,0.00058875,-0.256527456,-0.215901181,0.178769912,0.132532257,0.203595519,0.215901181,1.037039375,2676.908497,4246.458323,-1569.549826,-0.369613854,0.001484,-0.145096567,0.008885773,0.028153602,-0.085175526,1.470441935,-0.013077684
1/31/2002,0.005815836,0.1765,0.00044125,-0.32038666,-0.215901181,0.178769912,0.127702511,0.203595519,0.215901181,1.005815836,2692.476958,4246.458323,-1553.981365,-0.365947631,0.00139,-0.209743469,-0.014324,0.020139836,-0.137745799,1.486586719,-0.018017629
2/28/2002,-0.060393722,0.2095,0.00052375,-0.208195241,-0.215901181,0.178769912,0.116968455,0.158626945,0.215901181,0.939606278,2529.868253,4246.458323,-1716.59007,-0.404240414,0.001285,-0.132454289,-0.019481,-0.040912722,-0.078227675,1.487653049,-0.010414373
3/28/2002,0.111888038,0.186,0.000465,-0.02079381,-0.215901181,0.178769912,0.118535705,0.158626945,0.215901181,1.111888038,2812.930249,4246.458323,-1433.528075,-0.337582043,0.001341,0.020990532,0.037444645,0.074443393,0.042745183,1.529352702,0.001626915
4/30/2002,-0.083086094,0.2105,0.00052625,-0.238318044,-0.215901181,0.148275984,0.107158092,0.158626945,0.215901181,0.916913906,2579.214861,4246.458323,-1667.243462,-0.392619763,0.001546,-0.178614972,-0.061001,-0.022085094,-0.095357545,1.54664954,-0.012375163
5/31/2002,-0.037993602,0.2085,0.00052125,-0.230549264,-0.215901181,0.148275984,0.106941563,0.158626945,0.215901181,0.962006398,2481.221199,4246.458323,-1765.237125,-0.415696326,0.001442,-0.170051247,-0.0078,-0.030193602,-0.068348864,1.557053978,-0.011679458
6/28/2002,-0.12668577,0.196,0.00049,-0.324674669,-0.215901181,0.148275984,0.111456908,0.166832705,0.215901181,0.87331423,2166.88578,4246.458323,-2079.572543,-0.489719287,0.001312,-0.253073313,-0.071518699,-0.055167071,-0.15391733,1.603502865,-0.017590719
7/31/2002,-0.106093908,0.22,0.00055,-0.332242185,-0.215901181,0.148275984,0.112068896,0.166832705,0.215901181,0.893906092,1936.9924,4246.458323,-2309.465923,-0.543856962,0.001507,-0.25811475,-0.073987,-0.032106908,-0.095642733,1.604295374,-0.018030741
